epoch,gBest_fitness
1,-47.043480936548114
2,-47.043480936548114
3,-47.043480936548114
4,-47.043480936548114
5,-48.923397514385236
6,-51.78266215830314
7,-51.78266215830314
8,-51.78266215830314
9,-51.78266215830314
10,-52.31764389589808
11,-53.00267209796648
12,-53.00267209796648
13,-53.00267209796648
14,-53.00267209796648
15,-53.18593577269324
16,-53.18593577269324
17,-53.18593577269324
18,-53.993140454518816
19,-53.993140454518816
20,-53.993140454518816
21,-54.29002080062609
22,-54.3167689359051
23,-54.3167689359051
24,-54.3167689359051
25,-54.3167689359051
26,-54.35421255280811
27,-54.35421255280811
28,-54.46283484265744
29,-54.46283484265744
30,-54.46283484265744
31,-54.46283484265744
32,-54.93710837898632
33,-54.93710837898632
34,-55.20650289147254
35,-55.20650289147254
36,-55.20650289147254
37,-55.20650289147254
38,-55.257132307918276
39,-55.257132307918276
40,-55.257132307918276
41,-55.708148939398654
42,-56.06411030362814
43,-56.06411030362814
44,-56.37962012536345
45,-56.37962012536345
46,-56.63068449982981
47,-56.63068449982981
48,-56.63068449982981
49,-56.65568414617099
50,-56.794780846595714
51,-56.83077685537758
52,-56.83077685537758
53,-56.910632931944775
54,-56.910632931944775
55,-56.910632931944775
56,-56.99053698062428
57,-56.99053698062428
58,-57.25896015065563
59,-57.535733937550724
60,-57.65133324438289
61,-57.65133324438289
62,-57.65133324438289
63,-57.65133324438289
64,-57.767133807527905
65,-57.767133807527905
66,-57.767133807527905
67,-57.7737111696369
68,-57.780178637241725
69,-57.780178637241725
70,-57.9094573881894
71,-57.98718271580824
72,-57.98718271580824
73,-57.98718271580824
74,-57.98718271580824
75,-57.98718271580824
76,-58.309666197954655
77,-58.692819655498354
78,-58.692819655498354
79,-58.692819655498354
80,-58.692819655498354
81,-58.76482180108168
82,-59.05875862474099
83,-59.05875862474099
84,-59.05875862474099
85,-59.05875862474099
86,-59.05875862474099
87,-59.05875862474099
88,-59.05875862474099
89,-59.34651100824742
90,-59.43390677714386
91,-59.43390677714386
92,-59.435015517763006
93,-59.435015517763006
94,-59.4856840998018
95,-59.61652906499238
96,-59.61652906499238
97,-59.83138484189035
98,-59.83138484189035
99,-59.83138484189035
100,-59.94522018615271
101,-59.94522018615271
102,-59.94522018615271
103,-60.028451436977576
104,-60.55674927507723
105,-60.55674927507723
106,-60.55674927507723
107,-60.599894344640724
108,-60.599894344640724
109,-61.036598321554266
110,-61.036598321554266
111,-61.036598321554266
112,-61.036598321554266
113,-61.036598321554266
114,-61.036598321554266
115,-61.036598321554266
116,-61.041169157263504
117,-61.129674072978155
118,-61.35400409371439
119,-61.35400409371439
120,-61.354201598543206
121,-61.45975789864015
122,-61.45975789864015
123,-61.45975789864015
124,-61.51620037552055
125,-61.649241659069304
126,-61.66825785410015
127,-61.66945714293317
128,-61.66945714293317
129,-61.66945714293317
130,-61.66945714293317
131,-61.68723645033638
132,-61.80976282955375
133,-61.81980720026125
134,-61.81980720026125
135,-61.8326608082655
136,-61.843596085266
137,-61.843596085266
138,-61.843596085266
139,-61.843596085266
140,-61.843596085266
141,-61.86798708813868
142,-61.8697057345311
143,-61.87816051517757
144,-61.88526039694447
145,-61.88526039694447
146,-61.88643045116604
147,-61.8922817779516
148,-61.90161137228658
149,-61.90161137228658
150,-61.945867166717456
151,-61.94850423242792
152,-61.94850423242792
153,-61.96145492737719
154,-61.96782886567539
155,-61.97212022375021
156,-61.97664529082663
157,-62.00869124756874
158,-62.04475391086372
159,-62.05652750531615
160,-62.076928273029274
161,-62.113178171798225
162,-62.113178171798225
163,-62.113178171798225
164,-62.113178171798225
165,-62.11631932981053
166,-62.11740703482237
167,-62.1183497624748
168,-62.1183497624748
169,-62.11967846796677
170,-62.12526280933765
171,-62.12526280933765
172,-62.127573901247054
173,-62.127573901247054
174,-62.127573901247054
175,-62.202892229864354
176,-62.2065276083086
177,-62.261590135275355
178,-62.290464497299745
179,-62.35192543538322
180,-62.35192543538322
181,-62.37415046509486
182,-62.37824955743096
183,-62.38532524820805
184,-62.38654624474968
185,-62.38886837584684
186,-62.394260715226174
187,-62.41461117719022
188,-62.420196491320006
189,-62.42021973166643
190,-62.42021973166643
191,-62.43179508835173
192,-62.43179508835173
193,-62.43351124846655
194,-62.463944651474534
195,-62.463944651474534
196,-62.51006939707031
197,-62.533133671065464
198,-62.55903223131536
199,-62.57310592417553
200,-62.57310592417553
201,-62.582621297351764
202,-62.59032863944572
203,-62.59273184742947
204,-62.59273184742947
205,-62.597174068489004
206,-62.597174068489004
207,-62.60148100861387
208,-62.60163557561427
209,-62.60619294652043
210,-62.60711930939033
211,-62.60711930939033
212,-62.60711930939033
213,-62.60983352079864
214,-62.60983352079864
215,-62.61202667685322
216,-62.61208170089538
217,-62.61407403849116
218,-62.62918672112837
219,-62.657667961575754
220,-62.68081463369271
221,-62.68687220670514
222,-62.68687220670514
223,-62.68687220670514
224,-62.6906378959448
225,-62.69425671077374
226,-62.69528607555422
227,-62.69592013715379
228,-62.69612685248371
229,-62.69612685248371
230,-62.69612685248371
231,-62.69662573035406
232,-62.697174223660795
233,-62.697174223660795
234,-62.69744917516162
235,-62.69762692851595
236,-62.69799373216587
237,-62.69840334781701
238,-62.69969043971893
239,-62.70046545310274
240,-62.700964111556694
241,-62.70458258751305
242,-62.70529996989362
243,-62.705577275050025
244,-62.70568223826771
245,-62.70599655823091
246,-62.70603140119761
247,-62.70606184797911
248,-62.70606184797911
249,-62.70623188438387
250,-62.70623188438387
251,-62.70636672015406
252,-62.706472746323946
253,-62.706858663132735
254,-62.70697267641483
255,-62.70750064707606
256,-62.70805619983453
257,-62.708162687652084
258,-62.70852867247012
259,-62.70887796725102
260,-62.708905562005405
261,-62.70931705536392
262,-62.70946986136193
263,-62.70946986136193
264,-62.70951521649031
265,-62.70951521649031
266,-62.70953397197974
267,-62.70954716414455
268,-62.70954716414455
269,-62.70955495314327
270,-62.70955495314327
271,-62.70956937343679
272,-62.70957545335125
273,-62.70957938646502
274,-62.709655574291304
275,-62.70971937154329
276,-62.709858956704686
277,-62.709858956704686
278,-62.70995879689133
279,-62.71009431145557
280,-62.71009431145557
281,-62.71009431145557
282,-62.710126008323336
283,-62.71014454447672
284,-62.71014454447672
285,-62.71015125022101
286,-62.710152561896884
287,-62.710192991721215
288,-62.71021487596583
289,-62.71021487596583
290,-62.710224786559394
291,-62.710267015489734
292,-62.71027740478851
293,-62.71027946315101
294,-62.71029278326726
295,-62.71029278326726
296,-62.71033727843987
297,-62.71034288010859
298,-62.71034288010859
299,-62.71036056455643
300,-62.71036321486741
301,-62.710365485471186
302,-62.71036616623344
303,-62.71036616623344
304,-62.71037428340303
305,-62.71037744164125
306,-62.71037744164125
307,-62.71042342239993
308,-62.7105951605106
309,-62.7105951605106
310,-62.71072848818095
311,-62.71073754594563
312,-62.71073853424463
313,-62.71073853424463
314,-62.710740091432044
315,-62.7107416929828
316,-62.710745117017076
317,-62.71074641682971
318,-62.71074803748598
319,-62.71074806788523
320,-62.71074806788523
321,-62.710748619469896
322,-62.710748854510314
323,-62.71074892953298
324,-62.71074894177736
325,-62.71074907133487
326,-62.71074926212827
327,-62.71074930636823
328,-62.7107493131987
329,-62.710749320317554
330,-62.710749401915514
331,-62.7107494166156
332,-62.7107494166156
333,-62.71074941712404
334,-62.71074942945679
335,-62.7107494335551
336,-62.710749440836715
337,-62.71074944120989
338,-62.710749446903066
339,-62.710749448081536
340,-62.710749448081536
341,-62.71074944875518
342,-62.71074944875518
343,-62.71074944915521
344,-62.710749449462455
345,-62.71074944968718
346,-62.71074945112387
347,-62.7107494512982
348,-62.7107494512982
349,-62.71074945135031
350,-62.71074945148998
351,-62.710749451764386
352,-62.71074945370215
353,-62.71074945457888
354,-62.7107494555147
355,-62.71074945559031
356,-62.71074945589478
357,-62.71074945595315
358,-62.71074945610357
359,-62.71074945610357
360,-62.71074945624022
361,-62.71074945686651
362,-62.71074945689283
363,-62.71074945857112
364,-62.710749458687026
365,-62.710749460245346
366,-62.710749467940964
367,-62.71074947035676
368,-62.71074947138748
369,-62.710749472937955
370,-62.710749473347896
371,-62.7107494738019
372,-62.71074947399643
373,-62.710749474344496
374,-62.71074947512515
375,-62.71074947773248
376,-62.71074947800016
377,-62.71074947877724
378,-62.7107494791018
379,-62.710749479835634
380,-62.71074948032272
381,-62.71074948032272
382,-62.71074948079103
383,-62.710749480887884
384,-62.710749480887884
385,-62.710749480887884
386,-62.710749480889774
387,-62.710749480908234
388,-62.710749480911275
389,-62.71074948093132
390,-62.71074948095091
391,-62.71074948096562
392,-62.710749480978684
393,-62.710749481074046
394,-62.710749481130605
395,-62.710749481130605
396,-62.710749481163184
397,-62.71074948116941
398,-62.71074948118938
399,-62.710749481205944
400,-62.71074948120927
401,-62.71074948120927
402,-64.18676910788943
403,-65.6488376546116
404,-65.99905630613411
405,-66.27047776777245
