"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, function evaluation]",gBest_fitness,total_time
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,16.154101634
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,15.548609617999997
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,15.615055459000004
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,16.418158831
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,18.946041358000002
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,16.008636909999993
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,13.663341536999994
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,16.407998226999993
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,15.884447918000006
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,15.360625153
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,16.91167893299999
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,17.972025798999994
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,18.324843536999992
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,19.436694619000008
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,21.116449689999996
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,20.506371196000032
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,19.990431426000043
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,19.684792217999984
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,20.623988150000002
"['f15', 20, -5.12, 5.12, 100, 400, 40000]",0.0,23.67093668000001
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,34.33652037
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,34.951990576
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,34.013218255
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,37.675161127999985
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,27.359916024
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,18.076791192
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,19.839864706000014
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,18.707331785999997
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,17.106275090000054
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,17.374681767000027
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,16.989591200999996
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,18.026353002000008
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,17.258967331000008
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,17.222628676
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,15.462668330999975
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,14.336974771999962
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,13.875287557999968
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,13.59503003399999
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,13.621842567999977
"['f15', 30, -5.12, 5.12, 100, 400, 40000]",0.0,13.659824816999958
"['f15', 50, -5.12, 5.12, 150, 400, 60000]",0.0,57.280643814
"['f15', 50, -5.12, 5.12, 150, 400, 60000]",0.0,57.117431740000015
"['f15', 50, -5.12, 5.12, 150, 400, 60000]",0.0,57.497750148999984
"['f15', 50, -5.12, 5.12, 150, 400, 60000]",0.0,57.17777440800003
"['f15', 50, -5.12, 5.12, 150, 400, 60000]",0.0,57.63724326200003
"['f15', 50, -5.12, 5.12, 150, 400, 60000]",0.0,57.47068475200001
"['f15', 50, -5.12, 5.12, 150, 400, 60000]",0.0,58.49458379500004
"['f15', 50, -5.12, 5.12, 150, 400, 60000]",0.0,58.906457503999945
"['f15', 50, -5.12, 5.12, 150, 400, 60000]",0.0,58.504634764
"['f15', 50, -5.12, 5.12, 150, 400, 60000]",0.0,58.35847723899997
"['f15', 50, -5.12, 5.12, 150, 400, 60000]",0.0,57.570225918999995
"['f15', 50, -5.12, 5.12, 150, 400, 60000]",0.0,58.90000349899992
"['f15', 50, -5.12, 5.12, 150, 400, 60000]",0.0,58.22696882399998
