"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, function evaluation]",total_time,gBest_fitness
"['f9', 20, -100, 100, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",11.55,4476521619220.221
"['f9', 30, -1, 1, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",17.59,0.0
"['f9', 50, -1, 1, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",27.28,0.0
"['f9', 100, -1, 1, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",31.14,0.0
