epoch,gBest_fitness
1,462.8755630202413
2,462.8755630202413
3,0.010511918515120879
4,0.010511918515120879
5,2.9734175989333885e-11
6,2.9734175989333885e-11
7,2.9734175989333885e-11
8,2.9734175989333885e-11
9,2.9734175989333885e-11
10,1.4692514014223917e-14
11,1.4692514014223917e-14
12,1.4692514014223917e-14
13,3.217706607069006e-16
14,1.1877078443319548e-18
15,1.1877078443319548e-18
16,1.1877078443319548e-18
17,1.1877078443319548e-18
18,7.770709456807216e-19
19,7.770709456807216e-19
20,1.2968501137634816e-20
21,1.2968501137634816e-20
22,1.1283591269759172e-26
23,1.1283591269759172e-26
24,1.1283591269759172e-26
25,1.1283591269759172e-26
26,1.1283591269759172e-26
27,7.743751042748477e-30
28,7.743751042748477e-30
29,8.987088032179453e-35
30,1.0125223770623639e-39
31,1.0125223770623639e-39
32,1.0125223770623639e-39
33,1.3964853130100915e-41
34,1.3964853130100915e-41
35,1.3964853130100915e-41
36,1.3964853130100915e-41
37,1.3964853130100915e-41
38,1.3964853130100915e-41
39,1.3964853130100915e-41
40,1.3964853130100915e-41
41,1.3964853130100915e-41
42,1.3964853130100915e-41
43,9.957214800224031e-42
44,2.708307486695379e-46
45,2.708307486695379e-46
46,1.7373737931398956e-53
47,1.7373737931398956e-53
48,1.7373737931398956e-53
49,1.7373737931398956e-53
50,1.7373737931398956e-53
51,1.7373737931398956e-53
52,1.7373737931398956e-53
53,1.7373737931398956e-53
54,1.7373737931398956e-53
55,1.7373737931398956e-53
56,1.7373737931398956e-53
57,1.7373737931398956e-53
58,1.7373737931398956e-53
59,1.7373737931398956e-53
60,1.7373737931398956e-53
61,3.826079006298822e-55
62,3.826079006298822e-55
63,3.826079006298822e-55
64,3.826079006298822e-55
65,3.826079006298822e-55
66,3.826079006298822e-55
67,3.826079006298822e-55
68,2.6982425704715333e-55
69,3.246175315366433e-62
70,3.246175315366433e-62
71,3.246175315366433e-62
72,3.246175315366433e-62
73,3.246175315366433e-62
74,3.246175315366433e-62
75,3.246175315366433e-62
76,3.246175315366433e-62
77,3.246175315366433e-62
78,3.246175315366433e-62
79,3.246175315366433e-62
80,3.246175315366433e-62
81,3.246175315366433e-62
82,3.246175315366433e-62
83,3.246175315366433e-62
84,3.246175315366433e-62
85,3.246175315366433e-62
86,3.019793673260712e-66
87,3.019793673260712e-66
88,3.019793673260712e-66
89,6.27939575670775e-70
90,6.27939575670775e-70
91,6.27939575670775e-70
92,3.306687251281822e-71
93,2.2268687080194466e-72
94,2.956600264432647e-74
95,1.628764332912751e-78
96,2.8062975835133068e-80
97,2.8062975835133068e-80
98,2.8062975835133068e-80
99,2.8062975835133068e-80
100,1.9033330391418028e-84
101,1.237228028368564e-91
102,1.237228028368564e-91
103,1.237228028368564e-91
104,7.789399419024255e-92
105,3.2388326162917238e-96
106,3.2388326162917238e-96
107,1.7549115051915414e-102
108,1.7549115051915414e-102
109,1.7549115051915414e-102
110,1.7549115051915414e-102
111,1.7549115051915414e-102
112,1.7549115051915414e-102
113,1.7549115051915414e-102
114,7.069958805804134e-105
115,9.298674696626282e-110
116,9.298674696626282e-110
117,9.298674696626282e-110
118,9.298674696626282e-110
119,9.298674696626282e-110
120,9.298674696626282e-110
121,9.298674696626282e-110
122,9.298674696626282e-110
123,9.298674696626282e-110
124,9.298674696626282e-110
125,9.298674696626282e-110
126,9.298674696626282e-110
127,9.298674696626282e-110
128,9.298674696626282e-110
129,9.298674696626282e-110
130,8.626022727492958e-114
131,6.215399424707073e-121
132,4.1909662152031645e-124
133,4.1909662152031645e-124
134,1.6727535652027592e-130
135,1.6727535652027592e-130
136,1.6727535652027592e-130
137,1.6727535652027592e-130
138,6.745392791219818e-135
139,4.174967409689651e-139
140,1.0247767412358514e-148
141,2.399367453803465e-154
