"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, function evaluation]",gBest_fitness,total_time
"['f2', 20, -10, 10, 100, 400, 40000]",2.137502463052319e-124,8.487920783
"['f2', 20, -10, 10, 100, 400, 40000]",1.5265069055121238e-121,8.374929962000003
"['f2', 20, -10, 10, 100, 400, 40000]",2.808671841240848e-124,8.309096211000004
"['f2', 20, -10, 10, 100, 400, 40000]",1.0343423170500284e-118,8.401537224000002
"['f2', 20, -10, 10, 100, 400, 40000]",2.7897022758063e-121,8.878547218999998
"['f2', 20, -10, 10, 100, 400, 40000]",2.2425186712885345e-124,8.256520370000004
"['f2', 20, -10, 10, 100, 400, 40000]",1.2068554531878317e-127,8.277774641999997
"['f2', 20, -10, 10, 100, 400, 40000]",2.510386889069059e-122,9.260349665999996
"['f2', 20, -10, 10, 100, 400, 40000]",2.1260546915832544e-128,10.066349735999992
"['f2', 20, -10, 10, 100, 400, 40000]",3.3712513487463024e-128,10.032429582999995
"['f2', 20, -10, 10, 100, 400, 40000]",6.716958479514635e-124,10.706779411
"['f2', 20, -10, 10, 100, 400, 40000]",1.1155981696673196e-122,9.050865068000007
"['f2', 20, -10, 10, 100, 400, 40000]",3.50432927929999e-120,8.73094531000001
"['f2', 20, -10, 10, 100, 400, 40000]",1.9758752987132324e-128,9.444820209999989
"['f2', 20, -10, 10, 100, 400, 40000]",2.5831529202844837e-123,8.49656748999999
"['f2', 20, -10, 10, 100, 400, 40000]",3.906739465763814e-129,8.69033228699999
"['f2', 20, -10, 10, 100, 400, 40000]",5.849691722108381e-128,8.204338282000009
"['f2', 20, -10, 10, 100, 400, 40000]",0.0,7.979691855999988
"['f2', 20, -10, 10, 100, 400, 40000]",1.7296081337515097e-126,8.08668867099999
"['f2', 20, -10, 10, 100, 400, 40000]",9.824080746235469e-123,8.097734287000009
"['f2', 30, -10, 10, 100, 400, 40000]",1.7981883210130437e-133,8.695773918999999
"['f2', 30, -10, 10, 100, 400, 40000]",7.503055331228437e-126,11.193974737999998
"['f2', 30, -10, 10, 100, 400, 40000]",5.439509019639124e-127,10.324503901
"['f2', 30, -10, 10, 100, 400, 40000]",4.635805919158718e-130,10.195555813999995
"['f2', 30, -10, 10, 100, 400, 40000]",5.373694103447313e-125,9.886213275000003
"['f2', 30, -10, 10, 100, 400, 40000]",2.012197680337001e-123,9.538422421000007
"['f2', 30, -10, 10, 100, 400, 40000]",1.5532395026348025e-121,9.723624955000005
"['f2', 30, -10, 10, 100, 400, 40000]",4.7706033346757554e-123,12.193303397999998
"['f2', 30, -10, 10, 100, 400, 40000]",3.4611807870709667e-125,10.333528965999989
"['f2', 30, -10, 10, 100, 400, 40000]",4.5987607807626006e-127,12.756661962999999
"['f2', 30, -10, 10, 100, 400, 40000]",2.0941640313402005e-123,12.522997003
"['f2', 30, -10, 10, 100, 400, 40000]",9.203539390559642e-125,12.06491328300001
"['f2', 30, -10, 10, 100, 400, 40000]",1.4359246645458627e-132,10.008213766000011
"['f2', 30, -10, 10, 100, 400, 40000]",1.2715447402862827e-134,10.83697873700001
"['f2', 30, -10, 10, 100, 400, 40000]",7.197020028734343e-123,9.181062994000001
"['f2', 30, -10, 10, 100, 400, 40000]",5.4745458127777105e-126,7.633854838000019
"['f2', 30, -10, 10, 100, 400, 40000]",4.5043159391661847e-129,7.779869603999998
"['f2', 30, -10, 10, 100, 400, 40000]",1.7184678804794838e-124,7.6483061380000095
"['f2', 30, -10, 10, 100, 400, 40000]",1.0500666170627793e-121,7.6598686719999876
"['f2', 30, -10, 10, 100, 400, 40000]",4.309500384191703e-124,8.000075110999973
"['f2', 50, -10, 10, 150, 400, 60000]",1.513980527650268e-130,13.221004676
"['f2', 50, -10, 10, 150, 400, 60000]",6.3390266707257234e-127,12.607513033
"['f2', 50, -10, 10, 150, 400, 60000]",4.1237016259503234e-127,12.611189307000004
"['f2', 50, -10, 10, 150, 400, 60000]",3.0290903231491085e-129,12.722718949000004
"['f2', 50, -10, 10, 150, 400, 60000]",2.2014789797327334e-127,12.746858722999988
"['f2', 50, -10, 10, 150, 400, 60000]",1.8466190159217464e-129,12.933188864000002
"['f2', 50, -10, 10, 150, 400, 60000]",2.868246422445075e-137,12.804121811000002
"['f2', 50, -10, 10, 150, 400, 60000]",7.816613490777611e-130,12.653988500000011
"['f2', 50, -10, 10, 150, 400, 60000]",8.645256536016863e-124,12.71173305100001
"['f2', 50, -10, 10, 150, 400, 60000]",3.873546228348266e-130,12.733399269999978
"['f2', 50, -10, 10, 150, 400, 60000]",5.293045926780899e-125,13.050674721999997
"['f2', 50, -10, 10, 150, 400, 60000]",2.7290972469763373e-124,13.073811450999983
"['f2', 50, -10, 10, 150, 400, 60000]",2.906309933737284e-130,13.04709268800002
"['f2', 50, -10, 10, 150, 400, 60000]",4.3226856944342006e-135,12.590307327999994
"['f2', 50, -10, 10, 150, 400, 60000]",1.4738318925985155e-129,12.541230944999995
"['f2', 50, -10, 10, 150, 400, 60000]",2.03104749047249e-129,12.84112060999999
"['f2', 50, -10, 10, 150, 400, 60000]",1.1145915743039879e-133,13.090926182999993
"['f2', 50, -10, 10, 150, 400, 60000]",3.558009659363318e-133,12.620365993999997
"['f2', 50, -10, 10, 150, 400, 60000]",5.079799917674048e-124,12.649483664999991
"['f2', 50, -10, 10, 150, 400, 60000]",7.948560501016727e-136,12.735768319999977
