"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, function evaluation]",total_time,gBest_fitness
"['f7', 20, -1.28, 1.28, 100, 400, 40000]",7.6,0.05359830804516652
"['f7', 30, -1.28, 1.28, 100, 400, 40000]",7.91,0.04028221835411541
"['f7', 50, -1.28, 1.28, 150, 400, 60000]",15.14,0.26503470689835673
