"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, function evaluation]",total_time,gBest_fitness
"['f8', 20, -100, 100, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",11.65,0.0
"['f8', 30, -100, 100, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",11.36,0.0
"['f8', 50, -100, 100, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",20.06,0.0
"['f8', 100, -100, 100, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",32.93,0.0
