epoch,gBest_fitness
1,172993.68212180943
2,172993.68212180943
3,172993.68212180943
4,172993.68212180943
5,172993.68212180943
6,172993.68212180943
7,172993.68212180943
8,172993.68212180943
9,172993.68212180943
10,172993.68212180943
11,172993.68212180943
12,172993.68212180943
13,172993.68212180943
14,172993.68212180943
15,172993.68212180943
16,172993.68212180943
17,172993.68212180943
18,172993.68212180943
19,172993.68212180943
20,172993.68212180943
21,172993.68212180943
22,172993.68212180943
23,172993.68212180943
24,172993.68212180943
25,172993.68212180943
26,172993.68212180943
27,172993.68212180943
28,172993.68212180943
29,172993.68212180943
30,172993.68212180943
31,172993.68212180943
32,172993.68212180943
33,172993.68212180943
34,172993.68212180943
35,172993.68212180943
36,172993.68212180943
37,172993.68212180943
38,172993.68212180943
39,172993.68212180943
40,172993.68212180943
41,172993.68212180943
42,172993.68212180943
43,172993.68212180943
44,172993.68212180943
45,172993.68212180943
46,172993.68212180943
47,172993.68212180943
48,172993.68212180943
49,172993.68212180943
50,172993.68212180943
51,172993.68212180943
52,172993.68212180943
53,172993.68212180943
54,172993.68212180943
55,172993.68212180943
56,172993.68212180943
57,172993.68212180943
58,172993.68212180943
59,172993.68212180943
60,172993.68212180943
61,172993.68212180943
62,172993.68212180943
63,172993.68212180943
64,172993.68212180943
65,172993.68212180943
66,172993.68212180943
67,172993.68212180943
68,172993.68212180943
69,172993.68212180943
70,172993.68212180943
71,172993.68212180943
72,172993.68212180943
73,172993.68212180943
74,172993.68212180943
75,172993.68212180943
76,172993.68212180943
77,172993.68212180943
78,172993.68212180943
79,172993.68212180943
80,172993.68212180943
81,172993.68212180943
82,172993.68212180943
83,172993.68212180943
84,172993.68212180943
85,172993.68212180943
86,172993.68212180943
87,172993.68212180943
88,172993.68212180943
89,172993.68212180943
90,172993.68212180943
91,172993.68212180943
92,172993.68212180943
93,172993.68212180943
94,172993.68212180943
95,172993.68212180943
96,172993.68212180943
97,172993.68212180943
98,172993.68212180943
99,172993.68212180943
100,172993.68212180943
101,172993.68212180943
102,172993.68212180943
103,172993.68212180943
104,172993.68212180943
105,172993.68212180943
106,172993.68212180943
107,172993.68212180943
108,172993.68212180943
109,172993.68212180943
110,172993.68212180943
111,172993.68212180943
112,172993.68212180943
113,172993.68212180943
114,172993.68212180943
115,172993.68212180943
116,172993.68212180943
117,172993.68212180943
118,172993.68212180943
119,172993.68212180943
120,172993.68212180943
121,172993.68212180943
122,172993.68212180943
123,172993.68212180943
124,172993.68212180943
125,172993.68212180943
126,172993.68212180943
127,172993.68212180943
128,172993.68212180943
129,172993.68212180943
130,172993.68212180943
131,172993.68212180943
132,172993.68212180943
133,172993.68212180943
134,172993.68212180943
135,172993.68212180943
136,172993.68212180943
137,172993.68212180943
138,172993.68212180943
139,172993.68212180943
140,172993.68212180943
141,172993.68212180943
142,172993.68212180943
143,172993.68212180943
144,172993.68212180943
145,172993.68212180943
146,172993.68212180943
147,172993.68212180943
148,172993.68212180943
149,172993.68212180943
150,172993.68212180943
151,172993.68212180943
152,172993.68212180943
153,172993.68212180943
154,172993.68212180943
155,172993.68212180943
156,172993.68212180943
157,172993.68212180943
158,172993.68212180943
159,172993.68212180943
160,172993.68212180943
161,172993.68212180943
162,172993.68212180943
163,172993.68212180943
164,172993.68212180943
165,172993.68212180943
166,172993.68212180943
167,172993.68212180943
168,172993.68212180943
169,172993.68212180943
170,172993.68212180943
171,172993.68212180943
172,172993.68212180943
173,172993.68212180943
174,172993.68212180943
175,172993.68212180943
176,109895.62427510152
177,7.845474613229111e-06
178,7.845474613229111e-06
179,1.8262125124914227e-08
180,7.226236643136577e-14
181,7.226236643136577e-14
182,6.94111219998157e-15
183,2.7937236453114306e-17
184,2.6529790343785127e-18
185,1.6132081912867085e-18
186,1.6132081912867085e-18
187,3.031570542757626e-20
188,6.306693736671178e-23
189,3.371657578147207e-31
190,1.6183230418201312e-34
191,1.6797428753602513e-37
192,1.6797428753602513e-37
193,2.0425668749661962e-44
194,2.0425668749661962e-44
195,2.0425668749661962e-44
196,4.660172020504656e-46
197,1.766715256535677e-46
198,1.2950294332454466e-46
199,1.8950363704523078e-50
200,1.8950363704523078e-50
201,2.4587499354421937e-52
202,1.3955548794731977e-53
203,4.370737037366324e-54
204,3.682121281623722e-61
205,1.3455635856410452e-64
206,6.264709679478793e-72
207,1.179023662215249e-77
208,1.179023662215249e-77
209,1.179023662215249e-77
210,1.179023662215249e-77
211,1.179023662215249e-77
212,5.180252238585976e-82
213,6.440786871003504e-83
214,1.2326932308261396e-87
215,1.2326932308261396e-87
216,1.2326932308261396e-87
217,2.1888367230394557e-92
218,7.282684103077405e-96
219,7.282684103077405e-96
220,8.843809266155956e-99
221,8.843809266155956e-99
222,8.843809266155956e-99
223,8.843809266155956e-99
224,3.1266169429948333e-105
225,1.1709244748285885e-108
226,3.891935364108933e-112
227,3.891935364108933e-112
228,3.891935364108933e-112
229,3.891935364108933e-112
230,1.2922504492906355e-117
231,1.199088623090139e-122
232,1.199088623090139e-122
233,1.199088623090139e-122
234,2.2112482608474786e-126
235,7.358718953354268e-131
236,7.261894756211226e-136
237,7.261894756211226e-136
238,7.261894756211226e-136
239,2.8444754548578185e-141
240,2.8444754548578185e-141
241,3.2438008271441017e-143
242,3.2438008271441017e-143
243,1.2331299880172692e-150
244,6.129967794106897e-151
245,5.963267815766301e-152
246,2.5769514383727878e-155
247,5.680713373576255e-159
248,5.680713373576255e-159
249,5.680713373576255e-159
250,5.680713373576255e-159
251,1.9594683394749554e-163
252,1.9594683394749554e-163
253,1.0889323881348054e-164
254,5.346020061288842e-170
255,1.181149772274007e-171
256,6.086627868366732e-174
257,3.5885554710106335e-178
258,3.5885554710106335e-178
259,1.9158375430212452e-182
260,1.9158375430212452e-182
261,2.9108143352597596e-187
262,2.9108143352597596e-187
263,2.9108143352597596e-187
264,2.9108143352597596e-187
265,2.9108143352597596e-187
266,3.693037952648872e-193
267,3.693037952648872e-193
268,3.693037952648872e-193
269,1.6576344511842003e-197
270,1.6576344511842003e-197
271,2.587314012252924e-200
272,2.587314012252924e-200
273,1.2191955480927568e-204
274,1.4850250617104615e-207
275,1.4850250617104615e-207
276,1.1624327760298371e-208
277,2.2765064564654623e-212
278,1.982571465116113e-217
279,1.982571465116113e-217
280,1.982571465116113e-217
281,1.4984625736318453e-223
282,5.880481174553999e-229
283,1.2305902542479047e-234
284,1.2305902542479047e-234
285,3.6845628220080734e-240
286,3.6845628220080734e-240
287,1.1180756060819324e-245
288,1.1180756060819324e-245
289,1.1180756060819324e-245
290,8.77910432755302e-248
291,1.8660151833814568e-252
292,1.8660151833814568e-252
293,1.8660151833814568e-252
294,1.8660151833814568e-252
295,1.6179854139909398e-252
296,1.15437051008942e-257
297,3.9908610523824476e-262
298,3.9908610523824476e-262
299,3.9908610523824476e-262
300,5.918706957622506e-266
301,1.3328209441474681e-266
302,2.692505859276923e-268
303,2.7152790418976435e-274
304,2.5916481146177464e-277
305,6.221961834170826e-279
306,4.931195464688051e-283
307,6.595617485736088e-287
308,6.595617485736088e-287
309,6.595617485736088e-287
310,6.595617485736088e-287
311,3.2507890152187053e-290
312,5.103897096483933e-294
313,5.103897096483933e-294
314,5.103897096483933e-294
315,5.103897096483933e-294
316,2.5071991817318647e-296
317,2.5071991817318647e-296
318,2.5071991817318647e-296
319,5.623781494661013e-297
320,1.4952356222034196e-302
321,1.4952356222034196e-302
322,2.9554395432713833e-304
323,4.908818641127e-311
324,6.96390659e-314
325,6.96390659e-314
326,2.3421879e-316
327,2.5712e-319
328,2.2e-322
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
