"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, function evaluation]",total_time,gBest_fitness
"['f5', 20, -30, 30, 100, 400, 40000]",9.09,0.0010812194378609686
"['f5', 30, -30, 30, 100, 400, 40000]",16.16,0.00014984354826135023
"['f5', 50, -30, 30, 150, 400, 60000]",45.94,0.006563030977364662
