"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, c3, c4, function evaluation]",total_time,gBest_fitness
"['f17', 20, -60, 60, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",44.14,0.010188499777188276
"['f17', 30, -60, 60, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",33.14,0.036912486787896936
"['f17', 50, -60, 60, 25, 8, 10, 400, 5, 2.05, 2.05, 2.05, 2.05, 60000]",99.87,0.09189823714781031
