"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, function evaluation]",total_time,gBest_fitness
"['f3', 20, -100, 100, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",16.91,-21000.0
"['f3', 30, -100, 100, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",28.52,-46500.0
"['f3', 50, -1, 1, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",81.55,-1275.0
"['f3', 50, -100, 100, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",86.1,-127500.0
"['f3', 100, -100, 100, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",229.31,-505000.0
