"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,25.973507038
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,24.611824256999995
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,25.298623031000005
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,24.57064113199999
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,25.058990658000027
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,25.270858769
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,25.030920818
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,26.178578243999993
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,30.68620021199999
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,31.140027292000013
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,29.785945718999983
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,28.961163998000018
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,28.777364793000004
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,26.914877010999987
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,24.933575152999992
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,23.30126500199998
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,22.84717806399999
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,21.763631953000015
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,22.583416181000075
"['f16', 20, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,22.476480481999943
"['f16', 30, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,22.83219585
"['f16', 30, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,23.336587084999998
"['f16', 30, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,22.984059528999992
"['f16', 30, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,22.652214744999995
"['f16', 30, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,23.23540045900002
"['f16', 30, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,22.950384306000018
"['f16', 30, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,22.811757543
"['f16', 30, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,23.33460852099998
"['f16', 30, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,22.512272362000004
"['f16', 30, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,23.365647838
"['f16', 30, -32, 32, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",4.440892098500626e-16,22.971972147999992
