"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1, c2, c3, c4, function evaluation]",gBest_fitness,total_time
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.508403755134989,19.278579876
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.5096732346053092,20.437670138999998
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.5137833668749469,21.15979099399999
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.5052011467875246,20.211003628
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.5021796536548639,20.446096641999986
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.669391355796084,20.351531974999986
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.5452866626449439,20.399512940000022
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.5093515809381652,21.16327785499999
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.5915221620717793,21.462833950000004
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.5174264538111646,20.890747035000004
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.6271709743999735,24.051500017999984
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.5355004802736283,18.590135643999986
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.7537234434833953,16.410983098999964
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.52160580290638,17.083096839999996
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.5438170157756745,13.419264978000001
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.5185659253733169,7.420324007000033
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.5948982267776608,7.936988302000032
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.5198539624533786,8.906671175999975
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",1.04902322512751,8.558098881000035
"['f10', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.5068482785108919,8.230539661000023
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.7233328645474535,25.69874619500004
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",2.9386710344557025,25.56197203200003
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",0.8383937367903075,25.42223678800002
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",1.65102954478307,25.34430026000001
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",1.846843699120286,25.412516124999968
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",1.1469026799425754,24.796079730999963
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",1.4851583340582732,24.187872497
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",2.7804329496368547,29.297891042000003
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",1.071903673626896,25.547491340000022
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",1.7726663634673647,26.922599983999987
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",2.314336742664495,25.45905130699998
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",2.9767818618026034,24.600327504999996
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",1.2163996083353736,25.455084383999974
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",1.0137107744541842,25.16472877000001
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",1.4745982778232456,25.607902121000052
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",1.8853395972340834,24.424581112000055
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",1.1217473649728138,24.858424753999998
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",1.3231679882659846,25.409674010000003
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",1.461904708649372,24.437455999999997
"['f10', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",1.1534331185981404,25.51127351599996
"['f10', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 2.05, 2.05, 60000]",11.4217026996775,57.34662732199996
"['f10', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 2.05, 2.05, 60000]",17.004567235926555,57.205046478999975
"['f10', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 2.05, 2.05, 60000]",20.517889741357433,57.662560095
"['f10', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 2.05, 2.05, 60000]",10.730649496884762,56.76113927199998
"['f10', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 2.05, 2.05, 60000]",15.71087376607436,57.06431192299999
"['f10', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 2.05, 2.05, 60000]",3.804968711708705,56.096927186000016
