"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, function evaluation]",total_time,gBest_fitness
"['f4', 20, -100, 100, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",7.58,2.2200925119580495e-16
"['f4', 30, -100, 100, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",7.88,1.517509214635292e-17
"['f4', 50, -100, 100, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",13.64,2.360271235664763e-16
"['f4', 100, -100, 100, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",17.47,3.134539813941853e-15
