"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, function evaluation]",total_time,gBest_fitness
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",26.67,0.0
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",28.85,0.0
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",67.39,0.0
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",105.45,0.0
