"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,28.439997666999993
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,28.914621816999997
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,33.064432288999996
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,33.885043679000006
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,32.412127037000005
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,31.194507984000012
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,29.620016562000018
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,30.683008665999978
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,30.54091930200002
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,30.078530424000007
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,29.596283138000047
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,30.019871937000005
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,31.519153710000012
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,31.05001457900005
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,29.347077060000004
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,28.867458216000045
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,24.81335168399994
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,17.690808150000066
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,16.19183335499997
"['f21', 20, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,15.779337290999933
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,28.884556620000012
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,28.69659828099998
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,29.308548501999894
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,28.462963645999935
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,29.06596531299988
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,36.33397777000005
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,29.46316145500009
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,28.801749494999967
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,29.75892884299992
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,28.776742439000145
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,28.901414757999873
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,29.323728058999905
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,28.873432627000057
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,28.624732269000106
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,33.707220285000176
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,29.91634891900003
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,29.16998658800003
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,25.3794949789999
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,23.268445864000114
"['f21', 30, -10, 10, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.0,23.262309101000028
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,71.63062503599986
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,69.40034243499986
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,69.6831411610001
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,69.52269608899996
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,64.96949113100027
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,70.18609314300011
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,77.683094041
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,73.9796116120001
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,68.29095790700012
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,54.81535123999993
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,56.46665764699992
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,56.532473669999945
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,60.17053056400027
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,56.83439461700027
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,59.73307596299992
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,59.325732747000075
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,62.87422386599974
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,69.97936574899995
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,76.4027180170001
"['f21', 50, -10, 10, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.0,37.866222838999875
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,105.74732799999765
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,106.03656499999852
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,104.41385900000023
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,105.83976199999961
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,104.7532229999997
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,105.12168699999893
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,105.43015899999955
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,104.26142999999865
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,105.00920599999881
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,103.6067210000001
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,105.57553499999995
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,105.02553400000033
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,103.73703100000057
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,105.39985299999898
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,104.59502500000235
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,119.10317599999689
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,104.79228800000055
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,117.48270499999853
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,109.92974800000229
"['f21', 100, -10, 10, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.0,109.20488699999987
