epoch,gBest_fitness
1,2.2112324628266293
2,2.4075356726764428
3,2.078799151393855
4,2.678771840996607
5,1.5194344882151487
6,1.9416317329317818
7,1.7412826399079209
8,2.946755964938924
9,2.641408953697378
10,2.1830318117292578
11,2.257021320736296
12,1.8531601283755132
13,1.5180995486264024
14,1.6751500291217467
15,1.8551460158862256
16,1.8817888635877509
17,1.5601775070261095
18,1.648306834514531
19,1.750067654132514
20,2.004526164018319
21,2.3780876561444644
22,2.2681787743423363
23,2.0571032922939976
24,2.0272250118986133
25,1.7337577285570354
26,2.224132254059197
27,2.1229949353725175
28,1.901940126540377
29,1.5612009441678043
30,2.3155674241654234
31,2.336377714117501
32,1.4287939009764328
33,2.3087044110873354
34,1.9782339100283513
35,1.9167594185955046
36,1.264757842021469
37,2.0821127394138896
38,1.9442095025512094
39,1.1185682669403558
40,1.9757357583228368
41,2.207062709315985
42,1.8263484570875574
43,1.864011993187984
44,1.9453197806647577
45,2.285594388944057
46,1.798419193822868
47,2.3526614792551106
48,1.4579346344540844
49,1.545652714117382
50,1.7918948560954546
51,1.7145438951652843
52,2.189253948437859
53,2.4334357702520064
54,1.7489310143287895
55,1.9532488298012969
56,1.63015101170724
57,1.55964767617469
58,1.982305952169043
59,1.9936367416934422
60,2.2686245729150896
61,2.1799617022892877
62,2.2384520087871995
63,2.058523595746019
64,2.6605999945802314
65,1.9013849605392479
66,1.5426858582733187
67,1.8192829950587952
68,2.661031294926244
69,2.6131467636183077
70,2.3480123145665437
71,2.398500549125683
72,2.3207326854235966
73,1.6540020975097682
74,2.4496172466417274
75,2.5850640265832263
76,2.7156389519586224
77,2.693756631868451
78,1.916049300545934
79,2.2457993165300167
80,2.6013636005647114
81,1.9480632392409063
82,1.8494001991555495
83,1.8960249924333088
84,2.344835540557651
85,2.4253134162786374
86,2.4045363215627695
87,2.4699816750441497
88,2.157504849113074
89,2.4549459260775564
90,2.798181387802184
91,3.2998168589633474
92,3.250792024278062
93,2.2457449519609876
94,1.8005773516224257
95,2.264107466195899
96,2.322743083468559
97,1.6300176489806306
98,1.8454561193893029
99,2.516636997217106
100,2.55003553992604
101,2.4135952547298016
