"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.44183992569596514,10.646260395
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.494521497980597,9.945058841000002
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.5800634245309297,10.436456688999996
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.34576550899778796,10.116552794
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.6340074235471919,9.650467581999997
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.017588217082756454,9.745493183
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.5161485038208794,10.157292248000005
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.7924583848362731,10.380764880000001
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.7574535028621351,9.580951026000008
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.14060755447936268,9.431426072000008
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.566975042473093,9.569384759999991
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.8109730493320432,9.540345466999995
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.3404899201961053,9.855045662000009
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.41538466033294535,9.56142292300001
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.9929580330511463,9.461827638999978
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.9640767253167332,9.629057955000007
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.6092052951512382,9.551440068000005
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.7271868847716539,8.124963436000002
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.19733606752010313,7.607282566000009
"['f7', 20, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.30455085712722935,8.530036506999977
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.18787286928284458,10.954642811000001
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.1185262229616526,11.742765835000004
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.8763250528551135,11.440847221999995
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.1078469474428373,11.381251006
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.35656676009066046,11.350940412000007
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.599437720622971,11.813820547999995
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.9717593985468151,11.667440488000011
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.16729770380566678,11.340758348000008
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.08520816862757102,11.494967751000004
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.6554992946401053,11.384667421000003
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.29004194715565595,11.457941893999987
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.09136200349883528,12.151257187999988
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.9838680280176956,11.584020807999991
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.535857102051876,11.315662184000018
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.9311038221497355,11.956205226999998
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.11063634357533983,11.61839162999999
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.19995265705070933,11.208581392000013
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.2667151192008307,9.845705687999981
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.3669920788887315,8.964115746999994
"['f7', 30, -1.28, 1.28, 20, 10, 10, 300, 5, 2.05, 2.05, 40000]",0.08147733441283507,10.429211910999982
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.8022599046231276,24.183961558000004
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.8025290187474088,29.573610609
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.5128358175457672,26.934124260999994
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.08220481769477735,27.825129754000002
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.3739126325184438,28.067305193999985
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.9571704868170834,27.187977467000024
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.4200278833575788,29.800514119000013
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.19164862887327194,26.969312447999982
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.09529028308635627,30.499661998000022
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.6409338000768057,26.853658660999997
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.20151377434277695,27.700033822999956
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.4019699642711825,27.03481169600002
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.009700015131587908,27.387871564000022
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.7117574099992502,27.454637446999982
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.650850524239404,27.088426036999977
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.08584892821215424,28.278557949000003
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.47419036783249013,27.24833553000002
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.054581867190005545,22.790555523000023
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.33795564672423273,22.75805362799997
"['f7', 50, -1.28, 1.28, 25, 8, 10, 400, 5, 2.05, 2.05, 60000]",0.278891204112066,22.809929204000014
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.9984793483125861,33.0280559999992
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.7277225754529553,33.86996999999974
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.07645425045282794,33.62535899999966
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.24621196168310025,33.394288999999844
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.052459914320273714,32.836919999999736
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.5903327631411712,33.35303600000043
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.5571936048098919,33.03113400000075
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.7692987300822534,33.61456799999905
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.3634229612498231,33.229441999999835
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.9241736815181182,33.73553600000014
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.768331069913206,33.13760799999909
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.09811526765522079,33.24467299999924
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.7396440179958774,33.69905800000015
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.45590244818101916,33.493469999999434
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.9324799432430334,33.44333899999947
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.2730378494796544,33.51247799999874
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.6134647889775117,33.96317199999976
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.10323168791581427,33.812449999999444
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.9542792147039809,33.78451599999971
"['f7', 100, -1.28, 1.28, 25, 10, 20, 600, 5, 2.05, 2.05, 100000]",0.3569288184395465,33.305733000001055
