"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, function evaluation]",gBest_fitness,total_time
"['f23', 20, -10, 10, 100, 400, 40000]",-78.33207524020713,12.870802785000024
"['f23', 20, -10, 10, 100, 400, 40000]",-78.33190865458391,12.779948915000091
"['f23', 20, -10, 10, 100, 400, 40000]",-78.33228004023147,13.277648677999991
"['f23', 20, -10, 10, 100, 400, 40000]",-78.33190489814433,18.894047282999963
"['f23', 20, -10, 10, 100, 400, 40000]",-78.33231024358305,13.328909365000072
"['f23', 20, -10, 10, 100, 400, 40000]",-78.33223769823572,12.263021961999925
"['f23', 20, -10, 10, 100, 400, 40000]",-78.33207038505685,12.580558206000092
"['f23', 20, -10, 10, 100, 400, 40000]",-78.33052978925093,12.768125589999954
"['f23', 20, -10, 10, 100, 400, 40000]",-78.33112011555096,11.875852528999985
"['f23', 20, -10, 10, 100, 400, 40000]",-78.32769680227484,12.73383594400002
"['f23', 20, -10, 10, 100, 400, 40000]",-78.33232997758812,13.231515646000048
"['f23', 20, -10, 10, 100, 400, 40000]",-78.3320766768598,12.510230816999979
"['f23', 20, -10, 10, 100, 400, 40000]",-78.33230338028184,13.114076907999902
"['f23', 20, -10, 10, 100, 400, 40000]",-78.33205656891188,12.735034465000012
"['f23', 20, -10, 10, 100, 400, 40000]",-78.32999693384153,12.555912245000059
"['f23', 20, -10, 10, 100, 400, 40000]",-78.32865976128409,13.018931408999947
"['f23', 20, -10, 10, 100, 400, 40000]",-78.33217689136978,11.42620044499995
"['f23', 20, -10, 10, 100, 400, 40000]",-78.33199913814506,10.970628068999986
"['f23', 20, -10, 10, 100, 400, 40000]",-78.33233136900677,12.387376572999983
"['f23', 20, -10, 10, 100, 400, 40000]",-78.33197861690519,13.199526935999984
"['f23', 30, -10, 10, 100, 400, 40000]",-78.33187686351783,14.625051376999863
"['f23', 30, -10, 10, 100, 400, 40000]",-78.33149241971344,14.67318816399984
"['f23', 30, -10, 10, 100, 400, 40000]",-78.33186007526282,14.470177631999832
"['f23', 30, -10, 10, 100, 400, 40000]",-78.33220205820882,14.671063576999813
"['f23', 30, -10, 10, 100, 400, 40000]",-78.3323303394424,14.396227154000144
"['f23', 30, -10, 10, 100, 400, 40000]",-78.33231270161579,14.76817224299998
"['f23', 30, -10, 10, 100, 400, 40000]",-78.3323106307057,14.358514561999982
"['f23', 30, -10, 10, 100, 400, 40000]",-78.33205331480957,14.768028552000033
"['f23', 30, -10, 10, 100, 400, 40000]",-78.33215228773497,14.32127689899994
"['f23', 30, -10, 10, 100, 400, 40000]",-78.33149653529513,14.427452617999961
"['f23', 30, -10, 10, 100, 400, 40000]",-78.3311009834359,14.267891625000175
"['f23', 30, -10, 10, 100, 400, 40000]",-78.33179288484756,14.381685814000093
"['f23', 30, -10, 10, 100, 400, 40000]",-78.33229834250243,14.542193400000087
"['f23', 30, -10, 10, 100, 400, 40000]",-78.33166723375541,14.019140414000049
"['f23', 30, -10, 10, 100, 400, 40000]",-78.33143315624582,19.288971879999963
"['f23', 30, -10, 10, 100, 400, 40000]",-78.33193590860282,14.72197296499985
"['f23', 30, -10, 10, 100, 400, 40000]",-78.33138508493037,15.145430200999954
"['f23', 30, -10, 10, 100, 400, 40000]",-78.3322185153154,14.909963494000067
"['f23', 30, -10, 10, 100, 400, 40000]",-78.33089906343208,14.611653506000039
"['f23', 30, -10, 10, 100, 400, 40000]",-78.33221065674786,14.333667526
"['f23', 50, -5, 5, 150, 400, 60000]",-78.33200892711434,25.606938732
"['f23', 50, -5, 5, 150, 400, 60000]",-78.3321846636293,43.350477146
"['f23', 50, -5, 5, 150, 400, 60000]",-78.33208013860484,44.70299116999999
"['f23', 50, -5, 5, 150, 400, 60000]",-78.3307940914218,43.457911102
"['f23', 50, -5, 5, 150, 400, 60000]",-78.33233135982954,41.039510608
"['f23', 50, -5, 5, 150, 400, 60000]",-78.3293315348361,41.55963283900002
"['f23', 50, -5, 5, 150, 400, 60000]",-78.33214859595635,39.514812629000005
"['f23', 50, -5, 5, 150, 400, 60000]",-78.33143665568154,38.60715986900004
"['f23', 50, -5, 5, 150, 400, 60000]",-78.33134587775406,39.051831721999974
"['f23', 50, -5, 5, 150, 400, 60000]",-78.33180148927232,37.860637983000004
"['f23', 50, -5, 5, 150, 400, 60000]",-78.3319839313206,38.16247821799999
"['f23', 50, -5, 5, 150, 400, 60000]",-78.33232871639096,39.709161058999996
"['f23', 50, -5, 5, 150, 400, 60000]",-78.33196926012727,37.74235995300006
"['f23', 50, -5, 5, 150, 400, 60000]",-78.33232304584601,38.17158539299999
"['f23', 50, -5, 5, 150, 400, 60000]",-78.33232953875543,38.18577823399994
"['f23', 50, -5, 5, 150, 400, 60000]",-78.33185910197389,37.69392131999996
"['f23', 50, -5, 5, 150, 400, 60000]",-78.33214724755963,40.577203838999935
"['f23', 50, -5, 5, 150, 400, 60000]",-78.3322901442928,35.57236869999997
"['f23', 50, -5, 5, 150, 400, 60000]",-78.33157346659752,34.46784217200002
"['f23', 50, -5, 5, 150, 400, 60000]",-78.33205489643629,32.77453854199996
"['f23', 100, -5, 5, 200, 500, 100000]",-78.33232364191474,39.97578199999771
"['f23', 100, -5, 5, 200, 500, 100000]",-78.3322123505105,39.83466799999951
"['f23', 100, -5, 5, 200, 500, 100000]",-78.33096941876106,40.19777099999919
"['f23', 100, -5, 5, 200, 500, 100000]",-78.33210540009549,39.97421499999837
"['f23', 100, -5, 5, 200, 500, 100000]",-78.33233132797396,39.74836900000082
"['f23', 100, -5, 5, 200, 500, 100000]",-78.33231999192682,40.022979999997915
"['f23', 100, -5, 5, 200, 500, 100000]",-78.33222345158842,39.71392299999934
"['f23', 100, -5, 5, 200, 500, 100000]",-78.33233077429551,40.26339399999779
"['f23', 100, -5, 5, 200, 500, 100000]",-78.33224188069671,39.82868999999846
"['f23', 100, -5, 5, 200, 500, 100000]",-78.33231107540234,39.69291200000225
"['f23', 100, -5, 5, 200, 500, 100000]",-78.33150968525037,39.71959799999968
"['f23', 100, -5, 5, 200, 500, 100000]",-78.3322813125994,40.30383900000015
"['f23', 100, -5, 5, 200, 500, 100000]",-78.33233139935895,40.30501699999877
"['f23', 100, -5, 5, 200, 500, 100000]",-78.3320800285092,40.60389900000155
"['f23', 100, -5, 5, 200, 500, 100000]",-78.33228448377152,39.705096000001504
"['f23', 100, -5, 5, 200, 500, 100000]",-78.33094114463007,39.84112400000231
