epoch,gBest_fitness
1,-41964.06012811891
2,-46500.0
3,-46500.0
4,-46500.0
5,-46500.0
6,-46500.0
7,-46500.0
8,-46500.0
9,-46500.0
10,-46500.0
11,-46500.0
12,-46500.0
13,-46500.0
14,-46500.0
15,-46500.0
16,-46500.0
17,-46500.0
18,-46500.0
19,-46500.0
20,-46500.0
21,-46500.0
22,-46500.0
23,-46500.0
24,-46500.0
25,-46500.0
26,-46500.0
27,-46500.0
28,-46500.0
29,-46500.0
30,-46500.0
31,-46500.0
32,-46500.0
33,-46500.0
34,-46500.0
35,-46500.0
36,-46500.0
37,-46500.0
38,-46500.0
39,-46500.0
40,-46500.0
41,-46500.0
42,-46500.0
43,-46500.0
44,-46500.0
45,-46500.0
46,-46500.0
47,-46500.0
48,-46500.0
49,-46500.0
50,-46500.0
51,-46500.0
52,-46500.0
53,-46500.0
54,-46500.0
55,-46500.0
56,-46500.0
57,-46500.0
58,-46500.0
59,-46500.0
60,-46500.0
61,-46500.0
62,-46500.0
63,-46500.0
64,-46500.0
65,-46500.0
66,-46500.0
67,-46500.0
68,-46500.0
69,-46500.0
70,-46500.0
71,-46500.0
72,-46500.0
73,-46500.0
74,-46500.0
75,-46500.0
76,-46500.0
77,-46500.0
78,-46500.0
79,-46500.0
80,-46500.0
81,-46500.0
82,-46500.0
83,-46500.0
84,-46500.0
85,-46500.0
86,-46500.0
87,-46500.0
88,-46500.0
89,-46500.0
90,-46500.0
91,-46500.0
92,-46500.0
93,-46500.0
94,-46500.0
95,-46500.0
96,-46500.0
97,-46500.0
98,-46500.0
99,-46500.0
100,-46500.0
101,-46500.0
102,-46500.0
103,-46500.0
104,-46500.0
105,-46500.0
106,-46500.0
107,-46500.0
108,-46500.0
109,-46500.0
110,-46500.0
111,-46500.0
112,-46500.0
113,-46500.0
114,-46500.0
115,-46500.0
116,-46500.0
117,-46500.0
118,-46500.0
119,-46500.0
120,-46500.0
121,-46500.0
122,-46500.0
123,-46500.0
124,-46500.0
125,-46500.0
126,-46500.0
127,-46500.0
128,-46500.0
129,-46500.0
130,-46500.0
131,-46500.0
132,-46500.0
133,-46500.0
134,-46500.0
135,-46500.0
136,-46500.0
137,-46500.0
138,-46500.0
139,-46500.0
140,-46500.0
141,-46500.0
142,-46500.0
143,-46500.0
144,-46500.0
145,-46500.0
146,-46500.0
147,-46500.0
148,-46500.0
149,-46500.0
150,-46500.0
151,-46500.0
152,-46500.0
153,-46500.0
154,-46500.0
155,-46500.0
156,-46500.0
157,-46500.0
158,-46500.0
159,-46500.0
160,-46500.0
161,-46500.0
162,-46500.0
163,-46500.0
164,-46500.0
165,-46500.0
166,-46500.0
167,-46500.0
168,-46500.0
169,-46500.0
170,-46500.0
171,-46500.0
172,-46500.0
173,-46500.0
174,-46500.0
175,-46500.0
176,-46500.0
177,-46500.0
178,-46500.0
179,-46500.0
180,-46500.0
181,-46500.0
182,-46500.0
183,-46500.0
184,-46500.0
185,-46500.0
186,-46500.0
187,-46500.0
188,-46500.0
189,-46500.0
190,-46500.0
191,-46500.0
192,-46500.0
193,-46500.0
194,-46500.0
195,-46500.0
196,-46500.0
197,-46500.0
198,-46500.0
199,-46500.0
200,-46500.0
201,-46500.0
202,-46500.0
203,-46500.0
204,-46500.0
205,-46500.0
206,-46500.0
207,-46500.0
208,-46500.0
209,-46500.0
210,-46500.0
211,-46500.0
212,-46500.0
213,-46500.0
214,-46500.0
215,-46500.0
216,-46500.0
217,-46500.0
218,-46500.0
219,-46500.0
220,-46500.0
221,-46500.0
222,-46500.0
223,-46500.0
224,-46500.0
225,-46500.0
226,-46500.0
227,-46500.0
228,-46500.0
229,-46500.0
230,-46500.0
231,-46500.0
232,-46500.0
233,-46500.0
234,-46500.0
235,-46500.0
236,-46500.0
237,-46500.0
238,-46500.0
239,-46500.0
240,-46500.0
241,-46500.0
242,-46500.0
243,-46500.0
244,-46500.0
245,-46500.0
246,-46500.0
247,-46500.0
248,-46500.0
249,-46500.0
250,-46500.0
251,-46500.0
252,-46500.0
253,-46500.0
254,-46500.0
255,-46500.0
256,-46500.0
257,-46500.0
258,-46500.0
259,-46500.0
260,-46500.0
261,-46500.0
262,-46500.0
263,-46500.0
264,-46500.0
265,-46500.0
266,-46500.0
267,-46500.0
268,-46500.0
269,-46500.0
270,-46500.0
271,-46500.0
272,-46500.0
273,-46500.0
274,-46500.0
275,-46500.0
276,-46500.0
277,-46500.0
278,-46500.0
279,-46500.0
280,-46500.0
281,-46500.0
282,-46500.0
283,-46500.0
284,-46500.0
285,-46500.0
286,-46500.0
287,-46500.0
288,-46500.0
289,-46500.0
290,-46500.0
291,-46500.0
292,-46500.0
293,-46500.0
294,-46500.0
295,-46500.0
296,-46500.0
297,-46500.0
298,-46500.0
299,-46500.0
300,-46500.0
301,-46500.0
302,-46500.0
303,-46500.0
304,-46500.0
305,-46500.0
